ABV,IBU,EBC,Temp_consumo,Calificacion,Densidad_inicial,Tipo_cerveza
0.157535382592353,0.07354595143972209,0.2318160728981294,0.057272150506661845,0.7104336589957281,0.23272989306008895,IPA
0.652227381300774,0.5524146130677465,0.6903379174077604,0.4702275503496944,0.17659003182545346,0.31079488970252456,IPA
0.25005858639415185,0.5853936917726776,0.05591825142377681,0.1146921190516959,0.48332856262295226,0.7926798401324326,Stout
0.46433092195662246,0.9709855598026389,0.7314737750184905,0.45663679438232435,0.13987319367031686,0.7163919558833278,IPA
0.2411404182202999,0.286767569272031,0.8832042366634573,0.9806435802642217,0.35871382427447057,0.558879347567693,Lager
0.1551816828112007,0.23434327201355654,0.27101857046942895,0.42321401966457334,0.9372622018005519,0.7061694695171603,Pale ALe
0.10630136527764639,0.09078091805008379,0.37814646039668925,0.8575470093127904,0.9234402753128759,0.41909171106557963,Stout
0.6554675955955291,0.005109931821026887,0.3733630697642555,0.11617680773234051,0.28249919845339605,0.004658267612878575,IPA
0.1342727653456124,0.9378803586411915,0.7496390543403924,0.2704380952501056,0.33933530063388856,0.01071953340933618,IPA
0.19301573213397744,0.6726747979964394,0.23622395758536424,0.4032583931769423,0.6001094159842169,0.5119245188715666,Lager
0.36617123581853345,0.7903936793805215,0.1699556384738264,0.3992693942558195,0.9633617005457542,0.08284798327637333,IPA
0.8210999316645557,0.27612572763661264,0.4487157795071268,0.6714136935709791,0.147364033458519,0.05054623101748135,Lager
0.09294941140977614,0.5873694549062626,0.3032026659727501,0.3440591443869318,0.25655986264067104,0.9674356843913685,Pale ALe
0.8381513339235949,0.05365940444918199,0.8404705477689639,0.7138865036997468,0.8736550841030997,0.8606365078653013,Stout
0.09194064376374184,0.4844157441696927,0.23615822944732218,0.6391491858488199,0.4917088464143187,0.15176826291439127,Lager
0.977480755327089,0.9868795005477218,0.5020665221824799,0.39861702603386145,0.8990780956319699,0.0,IPA
0.4666851191990808,0.8837139992881782,0.944357549594871,0.43128478569973655,0.18510842913469672,0.943522988541023,IPA
0.9777841529156115,0.33377021003379326,0.6343016843916672,0.6144379605053052,0.5325152923110792,0.2784044802882839,Pale ALe
0.6036806515058384,0.9706114463001099,0.8687046879745413,0.0688036964260243,0.3259640293183614,0.18572932197980307,Lager
0.738889475861326,0.22501949397138135,0.9419723310197342,0.8227555818206211,0.31622977865371155,0.6926935317389677,Stout
0.03469523006090608,0.9580961859662159,0.7516250743330493,0.6534134791536552,0.4466603604941955,0.10852931714980585,IPA
0.2797475816175305,0.9499839942100979,0.700191427678085,0.7264886316742778,0.4328506625605723,0.26469216510487215,Lager
0.11618056351733125,0.8047460242966927,0.9698604246772288,0.5366695315428736,0.3570642092084511,0.977039369395186,IPA
0.293159254323704,0.6323559232290753,0.99642157313118,0.109323926786348,0.9150995877570463,0.6405088539334685,Stout
0.11470308024235171,0.881448954167065,0.4512578654233136,0.4045038880166873,0.7317377943118712,0.5214058399714219,Lager
0.31513073573719114,0.2876591286471723,0.06849127887989247,0.4048425706157615,0.7275375029712015,0.39831799197903806,IPA
0.41197695301791665,0.8555585528358571,0.29147267860495285,0.3203340572983658,0.28958101790931384,0.775908581085524,Stout
0.05980176898565204,0.6195138582482653,0.15036436361320232,0.028627245450923156,0.5775893661827538,0.14066887444547405,Lager
0.691822747501901,0.0018483786885971458,0.4167589997187313,0.7374234315001824,0.7792080461169382,0.9692617232119751,Lager
0.5652116008933701,0.3430402678474579,0.12919864049778013,0.1086298124993717,0.7956310914948668,0.8627625532770224,Pale ALe
0.26222764516439384,0.13965859415408477,0.6042794564089095,0.6062010521149357,0.3442383326529946,0.6186446799252643,Stout
0.5216031574969109,0.9913071225784378,0.3819154923163515,0.7033148747136184,0.7708952396301438,0.04235506906552544,Lager
0.0897700519881533,0.4770021128272501,0.89693500567972,0.6347393252302707,0.7358905678870462,0.7020661001528161,Pale ALe
0.5746116179572438,0.49643293847068193,0.9696887158061737,0.9597795797496171,0.14106453985172235,0.9150635411177994,Lager
0.930040032262089,0.6415749176279014,0.5467739224737928,0.1021298247332671,0.8660381087218554,0.5253155557596116,IPA
0.31571995482447296,0.36485131863427517,0.27341661390522104,0.8676104380141925,0.4411007671577785,0.3545072146603019,Pale ALe
0.66661357300425,0.1281758509321509,0.592335445039086,0.02786555175864336,0.48622301841759746,0.11993337460349807,Lager
0.1278501137184393,0.8281548269358441,0.8983168307970723,0.5346591528245155,0.44815367659754674,0.7562562543490863,IPA
0.7158181687427048,0.1822641324820969,0.40595474820650734,0.4037102217088118,0.5677186648187258,0.8867253823923988,IPA
0.28638553385032567,0.5106605956261512,0.551992036379025,0.5239035138412964,0.621081259580198,0.09985415782072948,IPA
0.17954595487790742,0.21747581144117492,0.2702307073802001,0.36448389544519205,0.49800082008712426,0.7603506378589948,Pale ALe
0.5852402182571546,0.08827869205768349,0.45489758799202573,0.18958270403907912,0.866881805545358,0.016440166491697994,IPA
0.015502737283045742,0.869091913370208,0.4009110256505325,0.01777697431058306,0.6276516133004011,0.9689780818680873,Stout
0.8290934810648447,0.982205277419482,0.24688070336208678,0.5178567366195435,0.401177807620305,0.6160387596167034,Lager
0.0,0.969860105155446,0.5055600110183183,0.8431686829963805,0.4164528788590916,0.5532521440438636,Stout
0.6770809479612847,0.914411620318548,0.30914324865535353,0.37261709741617016,0.8108905902332446,0.29607620290280323,IPA
0.2668732973729419,0.7790488545910667,0.3720957419704591,0.22194774705397952,0.34790251656597954,0.9311137292979375,IPA
0.7347959778870576,0.32864839885299385,0.5247550725152608,0.07931564113990636,0.21106446703314236,0.26595155729011566,Stout
0.9631258813869266,0.0711749041278408,0.7514544263399378,0.08410464334165291,0.058880640915004,0.8296978685229561,Pale ALe
0.24549342818521086,0.4043406552368067,0.3323800532877056,0.220477279473916,0.8761269274374994,0.9870801796691353,IPA
0.574823697157663,0.22556348155947925,0.9258449489711696,0.09883880179454058,0.9186779072372571,0.7848280887429446,IPA
0.5908017411164197,0.12366815337396528,0.863710150432463,0.26421260998949897,0.11966245477870013,0.5197134498252538,Stout
0.5708952933805354,0.042904515519063935,0.046206143679475356,0.06490275552871083,0.3341741922306975,0.06558517194546454,IPA
0.21967089500493403,0.7295520726615192,0.25213467140173124,0.06435701163646179,0.1749551142065629,0.4730126172221958,IPA
0.9536308161860616,0.0,0.44554460907830107,0.8566964807655595,0.11543762610829444,0.4387633219499314,Pale ALe
0.44503266243331246,0.7755075904056679,0.10241019776282169,0.16107603311498403,0.899984414712677,0.2026730036291724,Pale ALe
0.8466648901710299,0.13843865183908707,0.34741987978432937,0.55947695402946,0.05637286285217952,0.4240557392455422,Pale ALe
0.6988711256750344,0.06956157399599944,0.7409069237135285,0.7737011107852716,0.9806628263758477,0.35804973621698366,Pale ALe
0.2944636362950311,0.07985969774618558,0.6810400526440581,0.4559862287176481,0.09597566698843041,0.1634565070122136,Pale ALe
0.8138621918174509,0.6748519721204029,0.62263309486689,0.1523061866158768,0.863561463103226,0.4418898668661484,IPA
0.3941152356386943,0.2389794725173352,0.7111969469304611,0.19863098106414495,0.5663777815808078,0.2628375712573323,Lager
0.8815635183780755,0.4179254332466936,0.20318375966454993,0.432511446885179,0.3676426177269652,0.5227941763313879,IPA
0.5799693294498456,0.5577024470148234,0.34060971889774067,0.5279622877904724,0.34204863386890455,0.03458819914598266,IPA
0.8821994020682133,0.8674162321552004,0.676747703914051,0.34879127187331876,0.7573766578757342,0.9079917367627672,Lager
0.6918825680684129,0.7310332060605856,0.8807069478079671,0.781742095707372,0.314259060584071,0.8178840152665856,Stout
0.7247977613181995,0.26447789160034163,0.5435517986641047,0.7512198842056457,0.657257604788992,0.5533947984811363,Lager
0.49955051172799,0.12264167092036138,0.2813302130605093,0.9277817683581016,0.5171614666477315,0.8534231898353362,Pale ALe
0.9569850565652724,0.044893601005041764,0.027663194280989692,0.02762736446763009,0.4847771485216555,0.9643057614893031,IPA
0.6430556142640942,0.29642228044541075,0.7110044606118984,0.8961947502747163,0.9012807982979261,0.1101522058271378,Pale ALe
0.42162543592060714,0.2560912743288068,0.005205569022803405,0.39201076070037427,0.5545079805775632,0.6318547796072167,Lager
0.6052374507819949,0.45429348135802294,0.37173825306920905,0.87883941528452,0.8269254020112138,1.0,Stout
0.014583010410206876,0.6863275021582226,0.5303483624017443,0.6908559238750733,0.7255625894660507,0.989868114057149,Stout
0.2986258446636623,0.6989375391562213,0.9237878916860164,0.9880455948723164,0.038039330861701304,0.6042723122969882,IPA
0.6593341570903954,0.27795300298145725,0.0872047656689084,0.759498115690878,0.7731341865367651,0.12769763233290377,Lager
0.2870609985483374,0.3764380145721636,0.4051599562601784,0.36392747291441246,0.21648391757295243,0.5840882551710891,Pale ALe
0.6169280376953696,0.1733798255088814,0.021712925985927264,0.5007340463030117,0.9032697411204793,0.0014041664141579702,Pale ALe
0.4265679947131599,0.7938593658315384,0.3415269368706723,0.3757969916754296,0.04240949791494658,0.1987778963247493,Stout
0.13154794217389648,0.0463991058734049,0.6224789945568789,0.36429545767782184,0.33277145084594845,0.9580170550234364,IPA
0.2953139846323493,0.7003388875946295,0.27768121055931383,0.26006868657172705,0.09926017547894,0.33065928627648944,Lager
0.5685948441836761,0.7837970502101587,0.20803301248658002,0.49563042389928763,0.4753937012184363,0.6394333133088494,Pale ALe
0.589625693011133,0.7824814725434115,0.1135383002648208,0.681792010021794,0.8200811879993382,0.28094546157349143,Stout
0.5729808336582058,0.25333761894193857,0.5771733875506324,0.27653913465386865,0.2978610335544977,0.9496935570237568,IPA
0.652320419825495,0.3701924877419181,0.6958658660321846,0.524099877941109,0.15049990905738064,0.7298433519627459,Stout
0.6512164132209581,0.5885845484297381,0.6724419488086423,0.11624167428689869,0.32996438217319896,0.32986775770148213,IPA
0.42923331725931896,0.2670256165114894,0.9506648734035089,0.15879625952516097,0.8139343614615944,0.7932152599812277,Lager
0.8970977687091806,0.3671683749915536,0.0,0.04551883807554208,0.13994118368117958,0.10778912631417725,Stout
0.3650010916528564,0.18962574623935718,0.6475635143805609,0.9713932213932834,0.22698385907747015,0.3927033248262042,Pale ALe
0.43370596523681,0.45808883670745265,0.6005361425749115,0.0024822274839794156,0.06835640470553855,0.2211444128567983,IPA
0.8924473299238118,0.03389973762666021,0.5888280076180256,0.17757046712067487,0.7056844414706256,0.6848910368238066,Stout
0.8062136287724178,0.8053521028084188,0.964640430114433,0.6127735095500435,0.3949785305861913,0.10205457109919536,IPA
0.7033063733089611,0.06694066737721785,0.014235951590100424,0.08015500367838868,0.310522987792414,0.39742281912040056,Stout
0.09609341051226694,0.5183386813073205,0.6970840662706758,0.8823708579456249,0.7186103191935231,0.2767244260669095,Stout
0.920168716339218,0.30174601514873195,0.8148385548934903,0.7197521423900799,0.33567910277597907,0.5070325881017759,Lager
0.7137199930564824,0.578311212709026,0.5095195960590444,0.9670425904332143,0.7277619503586259,0.35016848799237366,Pale ALe
1.0000000000000002,0.9684285996049968,0.33283963595747224,0.5073202870910911,0.8152545883731432,0.7076359009525213,Stout
0.14560439132533304,0.6478040079258727,0.7918912762299234,0.2996512056462242,0.2172770958188029,0.023976829069034977,Lager
0.8685100357384137,0.024450603966752107,0.09499005603863213,0.5492736393908051,0.973990939992007,0.6350183398978615,IPA
0.15872576127731242,0.42800088229504296,0.4414252042047294,0.931396288134132,0.1619313890812516,0.23052261666439833,IPA
0.614457725434149,0.5093304138445074,0.5197131010337881,0.5204738700680394,0.2905091593733466,0.26876246444408025,Stout
0.11982530129176755,0.5360546301656662,0.6945460136915077,0.26638451612311226,0.17938159955663974,0.8017321844263918,Pale ALe
0.8482738570158554,0.6843979866039485,0.08860257965218506,0.8778636547552858,0.3452142478820051,0.9574608041329498,IPA
0.8073452165078412,0.271902661435428,0.22612835370411594,0.37131715333867427,0.4798687718122437,0.31673173410504063,Stout
0.5677255882802572,0.11996294679168887,0.4095399624272924,0.0,0.5220148309404387,0.8283529344085245,IPA
0.40485560675192295,0.389461378577188,0.6235476753126717,0.24682131925770673,0.8536895768074637,0.10360326264200026,Lager
0.06485079718003456,0.9653357581456782,0.8884697692398636,0.3175186489952316,0.8895578921486129,0.635013057494163,Stout
0.6968085606532142,0.1794885800618035,0.619057884604245,0.8592030465882667,0.2197199144441312,0.752377091537415,Stout
0.4514877186942214,0.9117846777170584,0.1313811300607748,0.4580842475216647,0.6228073171709447,0.1557295412145301,Stout
0.7215802635308302,0.5438474239589502,0.9825350809311056,0.444139008572957,0.11103196590553943,0.42647695537484864,Lager
0.8667560461439638,0.4550809425883058,0.8732224357406055,0.33542510568546374,0.45876218045211586,0.8944312718315963,Stout
0.976537277414667,0.8893694287900276,0.5023994040188673,0.8811499073601374,0.3220250301496937,0.10318978404128387,Stout
0.8561148277654893,0.45680994479354486,0.9240255383895816,0.9456343239116967,0.3161879333586745,0.01747881184322253,Lager
0.00705989758905784,0.7280946093306662,0.5412435954882967,0.9925967487524558,0.48239398776444903,0.5915005957912847,IPA
0.3573726714997742,0.39594781297788656,0.9249881883696301,0.37614984632674947,0.7298198301268115,0.43603162127379136,Lager
0.729561906883242,0.9118464176939757,0.8311345324143539,0.9667995529420332,0.06868734303410262,0.8001616360206896,Pale ALe
0.16791625418096096,0.6932164647670983,0.9701827967210909,0.7921640069377529,0.8792757390964199,0.9252619704625111,Lager
0.5193787005655459,0.7030202459765023,0.9214481480600397,0.6757284466366795,0.7348096486543219,0.29928859163479515,IPA
0.049934552862343884,0.3231067839738694,0.03348937541020609,0.24401987815443954,0.1760832654642024,0.38877802051297294,Stout
0.19644998044726786,0.7614081483987039,0.17288844792695046,0.21552767344221674,0.9393075771801698,0.486908018125245,Stout
0.01390765677627337,0.6380899641967561,0.38827224739755695,0.16501188329348732,0.506139479687566,0.5890601606857437,Lager
0.7936438289915457,0.23351734796933904,0.953962182396925,0.9233171716445276,0.9999999999999998,0.9858219703207993,Pale ALe
0.22051891001472174,0.15232364270985177,0.2987420303649281,0.29331083613542414,0.19685867038481814,0.6985312627498956,Lager
0.34266024252434507,0.8018743521717827,0.15851594817030223,0.4526639141723427,0.5347565559010616,0.3899254746417071,Pale ALe
0.9288179810219075,0.9681561155231752,0.887810528674163,0.4936137166261288,0.28991585778378365,0.2638078923518208,Lager
0.7038352850161815,0.4563347899773248,0.4458047451979068,0.7784271117012429,0.3038516486810788,0.9464888310183319,Pale ALe
0.02730313489384595,0.5920419908707731,0.9094842110587563,0.8446298581585694,0.5909551784731912,0.13524534903698893,Pale ALe
0.16093993261264877,0.8645267680231692,0.1582776407965063,0.13797984786078715,0.9218528640889498,0.7215282714432121,Stout
0.6204113824321773,0.45539969633843574,0.6615506846452371,0.4264187735682801,0.8053117168960222,0.9272066502691949,Pale ALe
0.5759012533989396,0.9607068963791272,0.4396448788484285,0.8432468727642988,0.7239292494625613,0.6657791431663433,Stout
0.2345692161173087,0.5764808257873735,0.07413502652226737,0.8183729221616236,0.5590400459440934,0.42352111513461566,Lager
0.934986763417573,0.8267751184449107,0.6970646883517378,0.10124356220233971,0.9224327284698932,0.19885771471585656,Lager
0.6128547421169614,0.9167491341977964,0.2458611602023157,0.15532701754925676,0.49217836761558514,0.3677931915349788,Lager
0.5340607649942135,0.8214188610172597,0.03708814217968799,0.3034542207881841,0.8739306383370959,0.7080983675922177,Lager
0.5886572441739233,0.1511750618123987,0.05751375491508577,0.07413179290501998,0.8340506969374326,0.6506072685998845,Lager
0.7296941473804845,0.6307730448760641,0.058653396731488686,0.4241726873866077,0.21344677473452028,0.9297947022371709,Stout
0.3090570299389466,0.3953440167305194,0.9093408947321303,0.10645848817559317,0.7712482063003627,0.8685158213485877,Lager
0.39584064802976077,0.05239032740607337,0.7406922983943433,0.5680301493977018,0.011633770634931206,0.8176698902527093,Pale ALe
0.20635513451870463,0.4214934628896252,0.8996242281081063,0.2456908565500156,0.3225213956645318,0.9132251667233149,IPA
0.18256525704815724,0.2525832121703173,0.6730700975389569,0.5963051500218659,0.2291904818263617,0.27641101171021987,Stout
0.9452049160318978,0.8556553472004954,0.5287434681261647,0.11638732967643856,0.5066906205554809,0.36984689325328546,Pale ALe
0.7391783811662118,0.02234846375040136,0.3031805179398139,0.9765565176182678,0.7368505406313097,0.38024502216705613,IPA
0.48862101760446025,0.9679682730329622,1.0,0.933142450988075,0.09720207807809472,0.561285123565753,IPA
0.22402938080947638,0.3513508563256033,0.3611982725344535,0.3912372823555555,0.5147558111698731,0.6693412979031415,Stout
0.25112973017663814,0.35271772344889374,0.4701748165244749,0.24130327344018204,0.9385581371600216,0.28681833182346494,Pale ALe
0.053647439551990195,0.0050066263547755875,0.3773308725713743,0.24954023390243313,0.22826890856141502,0.018848578526235116,IPA
0.4322491453625205,0.17754911307583204,0.981476860495813,0.4830271293053487,0.6770944597178563,0.39962525146938077,IPA
